id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v0592,ARETES,81,05/01/2023,7,Sean Harmon,nicoleweber@example.org,"91191 Ramirez Prairie, Henryberg, NH 71047",1,"567,00"
v0593,ARETES,408,28/01/2023,2,Jennifer Thomas,stevensmartin@example.net,"9466 Kevin Burg Apt. 676, Port Kelseystad, VT 37837",1,"816,00"
v0594,PULSERA,374,31/10/2022,6,Jennifer Johnson,rrush@example.com,"68113 Tyler Spur, Traceyfort, MT 51402",10,"2.244,00"
v0595,ANILLO,101,22/07/2022,5,Richard Brown,tray@example.net,"2326 Lisa Club, Alexisburgh, PR 32780",7,"505,00"
v0596,COLLAR,280,05/01/2023,7,Brian King,georgetucker@example.com,"944 King Viaduct Apt. 660, North James, LA 71848",1,"1.960,00"
v0597,COLLAR,274,31/07/2022,7,Larry Richardson,richard85@example.com,"8719 Scott Common, Port Patriciafort, DE 84186",7,"1.918,00"
v0598,ARETES,449,01/11/2022,8,Harold Gallagher,shanemartin@example.com,"075 Angela Port Suite 945, West Kelseyborough, MH 73081",11,"3.592,00"
v0599,ANILLO,246,22/08/2022,4,Thomas Phillips,mnovak@example.com,"05160 George Extension, Reedberg, CT 30301",8,"984,00"
v06,PULSERA,138,25/09/2022,9,Rodney Fleming,rodriguezmitchell@example.org,"319 Gates Cliffs, Laurenfort, VA 70940",9,"1.242,00"
v060,COLLAR,98,19/03/2023,9,Carol Schneider,martincrystal@example.net,"PSC 0307, Box 3576, APO AP 20985",3,"882,00"
v0600,COLLAR,283,18/08/2022,8,Mariah Diaz,acunningham@example.com,"Unit 4606 Box 2588, DPO AA 62227",8,"2.264,00"
v0601,PULSERA,299,11/07/2022,2,Luke Owen,michaeleaton@example.org,"97889 Haley Course, Annside, OK 98294",7,"598,00"
v0602,ARETES,275,07/01/2023,10,Jonathan King,bobbywatson@example.net,"74326 Davis Ford, Tracyborough, MD 35871",1,"2.750,00"
v0603,PULSERA,293,17/12/2022,6,Jeffrey Gray,martinrachel@example.com,"9277 Jones Knoll, East Rogerbury, NJ 26135",12,"1.758,00"
v0604,PULSERA,119,19/03/2023,8,Lauren Fuller,cole36@example.org,"386 Zuniga Walk Suite 039, Port Nancyberg, SD 12499",3,"952,00"
v0605,PULSERA,62,24/05/2023,2,Ryan Jordan,donnastokes@example.com,"99109 Kelly Walk, North Jamesborough, WA 15956",5,"124,00"
v0606,ARETES,448,30/11/2022,7,Donald Brown,daniellejohnson@example.org,"4144 Matthew Fork Suite 666, East Jeanmouth, OK 01459",11,"3.136,00"
v0607,ARETES,317,18/05/2023,7,Eric Hubbard,christopherreid@example.org,"6243 Rios Prairie Apt. 987, New Jennifer, RI 69746",5,"2.219,00"
v0608,ANILLO,393,03/11/2022,9,Erika Wilson DDS,ramirezcaroline@example.org,"79308 Miller Avenue, Port Michael, ID 84361",11,"3.537,00"
v0609,ARETES,168,06/07/2022,10,Dawn Shaffer,tiffany98@example.com,"8013 Sanders Trail Suite 703, West Amy, NC 98931",7,"1.680,00"
v061,ANILLO,477,19/04/2023,6,Bruce Taylor,rstewart@example.com,"874 Kevin Heights Suite 817, Lake Ashleyport, GA 52489",4,"2.862,00"
v0610,ARETES,438,20/12/2022,8,Gregory Hayes,lhunt@example.com,"8091 Mary Parkways, Hallmouth, DC 36287",12,"3.504,00"
v0611,COLLAR,435,19/09/2022,6,Susan Mercer,williamsdaniel@example.com,"86452 Thompson Land, East Dennisview, UT 67774",9,"2.610,00"
v0612,COLLAR,85,23/03/2023,4,Corey Harper,javier50@example.org,"4742 Destiny Junctions, South Meghan, CO 50202",3,"340,00"
v0613,ANILLO,284,26/03/2023,5,Virginia Moore,allensean@example.com,"537 Stewart Branch, West Lancestad, CO 69831",3,"1.420,00"
v0614,ARETES,129,04/12/2022,10,Alexander Taylor,charlesjustin@example.org,"332 Kathleen Lane Apt. 264, Thomasburgh, MN 77624",12,"1.290,00"
v0615,COLLAR,304,19/10/2022,4,Brandon Wilson,davidsmith@example.com,"7586 Karen Terrace, West Benjaminfort, NM 35759",10,"1.216,00"
v0616,PULSERA,436,17/01/2023,6,Richard Case,lhess@example.net,"Unit 0666 Box 7716, DPO AP 88969",1,"2.616,00"
v0617,ARETES,90,25/02/2023,3,Howard Guerrero,anita56@example.net,"3412 Hunter Manor, Orrtown, IA 95058",2,"270,00"
v0618,PULSERA,292,09/05/2023,5,Sarah Fowler,thomasgarza@example.net,"5173 Kelli Rue, Brockchester, NC 38387",5,"1.460,00"
v0619,PULSERA,315,30/05/2023,9,Julie Guzman,jennifermclaughlin@example.net,"USS Foley, FPO AA 47296",5,"2.835,00"
v062,ARETES,185,13/03/2023,3,James Duncan,laura50@example.org,"743 Lowe Summit Suite 421, South Stanleyside, WA 90551",3,"555,00"
v0620,PULSERA,336,01/06/2023,10,Ashley Boyd,vweiss@example.net,"0131 Bailey Courts, South Tammystad, AZ 23286",6,"3.360,00"
v0621,ANILLO,182,18/10/2022,9,Mary Brown,nthomas@example.net,"4547 Shelton Row, East Kevinmouth, ID 01277",10,"1.638,00"
v0622,PULSERA,136,11/04/2023,10,John Frank,mjohnson@example.org,"4451 James Ford, South Beckychester, NM 60511",4,"1.360,00"
v0623,PULSERA,393,03/07/2022,2,Jose Potter,alecwalker@example.org,"5344 Larson Vista, Mooreberg, MP 08925",7,"786,00"
v0624,ARETES,438,21/06/2022,2,Nicholas Davis,tara49@example.net,"0933 Andrea Glens Apt. 579, Mullenmouth, AS 05720",6,"876,00"
v0625,ANILLO,483,10/06/2023,7,Helen James,dodsonwilliam@example.com,"33093 Erin Common Apt. 519, West Nicole, ME 22584",6,"3.381,00"
v0626,PULSERA,447,14/04/2023,4,Jacob Kennedy,mmitchell@example.com,"USS Lane, FPO AE 53488",4,"1.788,00"
v0627,PULSERA,442,21/11/2022,5,Tiffany Tyler,erin12@example.com,"313 Coleman Station, Nicoletown, AK 81391",11,"2.210,00"
v0628,PULSERA,313,27/10/2022,4,Edwin Hinton,jasonsutton@example.com,"9097 Hall Village, Lake Kaylaberg, MT 33484",10,"1.252,00"
v0629,COLLAR,360,20/10/2022,4,Katie Clark,kimberly54@example.com,"75578 Schultz Course Suite 672, North Kaylee, RI 73588",10,"1.440,00"
v063,ANILLO,362,25/08/2022,9,Jo Chase,holly02@example.org,"0303 Andrews Skyway Apt. 581, Lake Brianna, KS 11827",8,"3.258,00"
v0630,ANILLO,296,28/02/2023,4,Jason Stewart,bestlori@example.org,"591 Larsen Stravenue, New Tony, IA 47243",2,"1.184,00"
v0631,ARETES,451,27/01/2023,10,Donald Luna,vjackson@example.com,"USNV Richardson, FPO AE 93600",1,"4.510,00"
v0632,COLLAR,218,11/06/2023,9,John Dean,garretthall@example.net,"5538 Leah Mountain, Melodychester, NC 65114",6,"1.962,00"
v0633,ANILLO,174,28/05/2023,10,Juan Roberts,emma88@example.org,"237 Armstrong Lakes Apt. 239, Whitemouth, VA 68267",5,"1.740,00"
v0634,ARETES,279,05/03/2023,10,Melissa Velasquez,jerry33@example.com,"Unit 4361 Box 2707, DPO AA 86614",3,"2.790,00"
v0635,COLLAR,283,14/08/2022,8,Eric King,swood@example.org,"1175 Mary Loop Suite 419, Port David, VA 34889",8,"2.264,00"
v0636,ARETES,204,02/01/2023,4,Mr. Sean Watson DDS,smithsarah@example.net,"PSC 7333, Box 9668, APO AP 08373",1,"816,00"
v0637,ANILLO,305,25/08/2022,3,Troy Kim,williamwheeler@example.org,"25980 Charles Forks Apt. 074, South Jeremystad, PA 27891",8,"915,00"
v0638,PULSERA,121,31/07/2022,1,Jordan Hartman,heatherhaynes@example.com,"372 Castro Square, North Russellville, OK 46395",7,"121,00"
v0639,PULSERA,209,27/04/2023,6,Cameron Clarke,jessica38@example.org,"1879 Brown Fields, Jamesmouth, FL 35694",4,"1.254,00"
v064,PULSERA,200,31/01/2023,6,Louis Kelly,tracy20@example.com,"USNV Newman, FPO AP 87297",1,"1.200,00"
v0640,PULSERA,246,06/01/2023,8,Cynthia Oliver,terri50@example.net,"6633 Smith Mountain, Bethview, WA 18823",1,"1.968,00"
v0641,ANILLO,413,09/08/2022,9,Anthony Simmons,wgonzalez@example.com,"0590 Harris Crescent Apt. 888, Donaldsonshire, FM 10328",8,"3.717,00"
v0642,COLLAR,61,29/05/2023,8,Elizabeth Thomas,htaylor@example.org,"521 Lane Centers Suite 483, Lake Richardmouth, AK 11247",5,"488,00"
v0643,PULSERA,296,13/10/2022,1,Michael Anderson,sydney32@example.com,"5581 Cummings Road Apt. 917, New Michael, CO 23039",10,"296,00"
v0644,COLLAR,90,09/03/2023,7,Joshua Herman,leon88@example.com,"20860 Clarence Curve Apt. 264, Masonmouth, MN 21422",3,"630,00"
v0645,ANILLO,413,22/02/2023,8,Steven Collins,rodriguezdaniel@example.org,"6130 Maria Union Suite 253, East Thomasside, GU 83597",2,"3.304,00"
v0646,COLLAR,455,30/08/2022,8,Thomas Thomas,lopezjacob@example.org,"608 Chen Ranch, New Andrewborough, NE 90044",8,"3.640,00"
v0647,COLLAR,438,30/04/2023,7,Frances Day,tdoyle@example.com,"33297 Susan Overpass, Turnermouth, NM 91092",4,"3.066,00"
v0648,ANILLO,325,27/01/2023,9,Bobby Scott,selenarodriguez@example.com,"9820 Robinson Spur Apt. 598, South Ronaldburgh, AS 11276",1,"2.925,00"
v0649,PULSERA,165,19/04/2023,6,Julia Gardner,burkebrian@example.net,"6447 Campos Center, East John, AR 94396",4,"990,00"
v065,PULSERA,328,25/02/2023,10,Jonathan Matthews,lindalee@example.net,"2626 Schneider Roads Apt. 946, East Linda, NY 72433",2,"3.280,00"
v0650,ANILLO,483,07/07/2022,6,Lauren Ellis,barbara81@example.org,"3337 Thomas Stream Apt. 124, East Laura, MI 04544",7,"2.898,00"
v0651,COLLAR,287,08/12/2022,10,Mr. Adrian Lloyd,amber05@example.com,"969 Roberson Shore Apt. 921, Lake Patriciaberg, KY 16482",12,"2.870,00"
v0652,ANILLO,352,14/10/2022,7,Tanner Nelson,brandonthomas@example.com,"234 Audrey Dam Suite 600, Kaylahaven, WV 51932",10,"2.464,00"
v0653,ARETES,243,04/04/2023,3,Beth Marshall,barbarawood@example.com,"048 Butler Streets Suite 163, West Danielside, VI 89773",4,"729,00"
v0654,PULSERA,276,24/08/2022,10,Nancy Espinoza,xsmith@example.net,"781 Castro Springs Apt. 141, New Jamesbury, PR 85892",8,"2.760,00"
v0655,ANILLO,274,02/11/2022,8,Isaac Howard,hannahmartin@example.net,"98244 Padilla Ridges, Maryshire, MA 04428",11,"2.192,00"
v0656,COLLAR,268,19/04/2023,2,Colleen Middleton,danielgregory@example.org,"36795 Eileen Oval Suite 517, Donaldsonstad, PA 03284",4,"536,00"
v0657,COLLAR,426,07/12/2022,8,Robert Curtis,richard55@example.org,"953 Smith Alley Suite 442, South Johnton, UT 96240",12,"3.408,00"
v0658,PULSERA,180,31/01/2023,6,Sandra Sullivan MD,jamesmiller@example.net,"782 Hernandez Harbor, Shelleyville, MS 03436",1,"1.080,00"
v0659,ANILLO,174,08/04/2023,3,Patrick Diaz,kimberly70@example.com,"Unit 0387 Box 3066, DPO AE 34745",4,"522,00"
v066,PULSERA,389,23/11/2022,1,Brianna Roman,frodriguez@example.net,"Unit 3380 Box 9701, DPO AP 68542",11,"389,00"
v0660,COLLAR,130,11/10/2022,7,Joseph Coleman,lauramiller@example.net,"9988 Burgess Bridge Suite 333, Garciastad, VI 15959",10,"910,00"
v0661,ANILLO,194,28/11/2022,10,David Floyd,jessica24@example.net,"9403 Emily Fall Suite 950, North Patrick, CT 31030",11,"1.940,00"
v0662,COLLAR,230,07/03/2023,4,Scott Santos,mark99@example.com,"2668 Roberts Turnpike Suite 020, Wiseport, AS 19607",3,"920,00"
v0663,ANILLO,125,05/01/2023,3,Stephanie Cortez,ashley34@example.net,"3369 Miguel Branch Apt. 628, Cobbberg, NV 32720",1,"375,00"
v0664,ANILLO,60,02/11/2022,10,Chad Jimenez,rroberts@example.org,"047 Higgins Extensions Suite 189, East Desiree, AS 23861",11,"600,00"
v0665,PULSERA,217,31/01/2023,3,Zachary Tucker,erichurley@example.net,"693 Theresa Mountains Apt. 954, Oliviashire, NJ 26265",1,"651,00"
v0666,COLLAR,160,22/02/2023,4,Jennifer Walker,zhobbs@example.net,"25266 Stephen Plains, North Nathan, FL 29094",2,"640,00"
v0667,PULSERA,368,02/08/2022,10,Jennifer Ortiz,xmorrow@example.com,"22974 Joel Lakes, North Alan, ND 11896",8,"3.680,00"
v0668,PULSERA,390,27/08/2022,4,Sheri Kramer,rdillon@example.com,"49449 Mccoy Ford Suite 527, Donaldberg, VT 00947",8,"1.560,00"
v0669,ANILLO,292,30/09/2022,8,Nancy Johns,donald18@example.org,"1263 Christopher Mews, Amandaville, AR 48806",9,"2.336,00"
v067,ANILLO,297,08/04/2023,9,James Harris,danielle61@example.net,"Unit 2575 Box 1543, DPO AA 10897",4,"2.673,00"
v0670,ARETES,299,06/10/2022,10,Tracey Barton,zimmermansamantha@example.com,"7328 Hall Lakes, North Gary, IA 15295",10,"2.990,00"
v0671,ARETES,266,07/09/2022,10,Robert Johnson,zgraham@example.net,"6051 Donna Lock Apt. 415, Murrayland, PW 61699",9,"2.660,00"
v0672,COLLAR,368,10/01/2023,7,Debra Anderson,ayersrobert@example.com,"9258 Timothy Underpass Apt. 930, East Laura, OK 54602",1,"2.576,00"
v0673,COLLAR,187,25/10/2022,7,Bob Avila,jamessnyder@example.com,"4872 Hamilton Isle, Gallegosfort, WY 25194",10,"1.309,00"
v0674,COLLAR,378,18/02/2023,2,David Cruz,cindy78@example.com,"8250 Brooks Rapids, New Jerrystad, CT 26939",2,"756,00"
v0675,ARETES,273,14/10/2022,10,Patricia Suarez,alicia63@example.com,"734 Julie Keys, Wardburgh, ID 15934",10,"2.730,00"
v0676,PULSERA,182,06/10/2022,8,Laura Jacobs,yvonne33@example.org,"64058 Kevin Islands, Edwardsland, TX 98193",10,"1.456,00"
v0677,COLLAR,422,01/12/2022,6,Alexandra Larsen,asmith@example.com,"594 Mccann Ridges, Lunaburgh, AZ 20769",12,"2.532,00"
v0678,PULSERA,418,26/07/2022,7,Madison York,johnsonbrandon@example.org,"370 Joseph Alley Suite 210, Reedhaven, PR 94058",7,"2.926,00"
v0679,ARETES,472,20/02/2023,1,Dylan Gibson,jscott@example.net,"099 Ryan Expressway Apt. 405, Ramirezmouth, WI 29244",2,"472,00"
v068,COLLAR,244,31/10/2022,7,Jesse Patrick,owilliams@example.com,"291 Perez Parkway Suite 385, Anthonyton, GU 41040",10,"1.708,00"
v0680,ARETES,364,15/10/2022,5,Mackenzie Williamson,sydneyodonnell@example.net,"53469 David Alley, Jerryville, KS 54248",10,"1.820,00"
v0681,ARETES,129,02/10/2022,1,Nichole Harrington,coryconley@example.org,"177 Mcdonald Crescent Apt. 067, West Destiny, LA 05824",10,"129,00"
v0682,ANILLO,365,15/06/2022,1,Ray Baird,pwheeler@example.org,"1077 Trevino Gardens, West Gracefort, NE 27387",6,"365,00"
v0683,COLLAR,387,15/12/2022,4,Travis Martin,virginiajones@example.com,"11677 Shannon Cape, East Michellefurt, VI 69158",12,"1.548,00"
v0684,COLLAR,237,01/05/2023,7,Jacqueline Wilson,qvargas@example.org,"6546 Scott Spurs, Gonzalezfurt, NH 46669",5,"1.659,00"
v0685,ANILLO,236,10/01/2023,4,Adrian Barker,egarcia@example.org,"90075 Jones Islands Apt. 605, Rodriguezmouth, CO 47956",1,"944,00"
v0686,COLLAR,179,17/03/2023,10,James Jenkins,pattersonkristin@example.com,"4477 Patel Garden Apt. 477, Lake Jennifer, TX 13535",3,"1.790,00"
v0687,ARETES,146,29/10/2022,7,Eric Brown,vwood@example.com,"762 Lee Ways, Hernandezport, ME 52070",10,"1.022,00"
v0688,PULSERA,60,26/07/2022,3,Thomas Phillips,robinsonanne@example.org,"223 Walker Mews, Roberthaven, AL 52354",7,"180,00"
v0689,ANILLO,167,07/12/2022,4,Thomas Davis,ymiller@example.com,"1901 Fry Square, West Joycebury, UT 54836",12,"668,00"
v069,ARETES,280,15/05/2023,7,Alexis Wright,sdrake@example.net,"0328 Luke Prairie, Maciasberg, KS 81734",5,"1.960,00"
v0690,PULSERA,466,16/02/2023,9,Gregory Mercado,rebecca21@example.org,"0605 Gabriel Mountains Apt. 560, Port Melissa, NE 10357",2,"4.194,00"
v0691,COLLAR,431,14/06/2022,4,Jared Lopez,allenrandy@example.org,"7336 Tracy Mount, West Mariofurt, MS 33367",6,"1.724,00"
v0692,ANILLO,297,24/02/2023,1,Sean Johnson,gmurray@example.org,"56171 Francis Fords, Taylorshire, NC 77455",2,"297,00"
v0693,PULSERA,141,18/03/2023,1,Jacqueline Wyatt,brendahall@example.org,"0243 Paul Track, Maryland, VI 36027",3,"141,00"
v0694,ARETES,54,27/01/2023,7,Mrs. Jacqueline Miles,kayleemoore@example.org,"764 Phillips Dale, Hallmouth, PR 77146",1,"378,00"
v0695,PULSERA,339,09/03/2023,4,Mark Dyer,christopher32@example.net,"4180 Lynch Green Suite 888, West Melissa, OH 40906",3,"1.356,00"
v0696,PULSERA,270,27/05/2023,7,Tammy King,kennethdaniels@example.com,"262 Natalie Shoals, North Miguelport, VT 65900",5,"1.890,00"
v0697,PULSERA,167,13/12/2022,10,Andrew Fischer,carla24@example.org,"188 Grimes Courts, New Paulmouth, UT 63153",12,"1.670,00"
v0698,PULSERA,448,02/11/2022,1,Julia Spencer,ellismichael@example.com,"328 Ruiz Extension, Longbury, WA 02815",11,"448,00"
v0699,ARETES,88,12/11/2022,7,Lisa Weeks,jillian26@example.org,"3013 Ann Inlet Apt. 172, Brownmouth, HI 28782",11,"616,00"
v07,COLLAR,279,01/09/2022,0,Stephanie Bender,walterswanson@example.net,"187 Rivera Rue Apt. 610, Webbborough, MA 30743",9,"0,00"
v070,COLLAR,339,10/06/2023,10,Colton Navarro,jessicamccoy@example.com,"42631 Holly Station, Juanmouth, TX 05585",6,"3.390,00"
v0700,PULSERA,497,25/03/2023,8,Paige Evans,smithdavid@example.org,"664 Tyler Rapid Suite 597, Burkechester, AL 70535",3,"3.976,00"
v0701,COLLAR,199,07/11/2022,4,Amber Callahan,crystalreed@example.org,"PSC 7376, Box 1975, APO AE 06025",11,"796,00"
v0702,COLLAR,159,26/10/2022,6,Brandy Knapp,gary17@example.com,"52684 Jones Track, South Joseburgh, AL 93287",10,"954,00"
v0703,ARETES,196,21/04/2023,6,Catherine Farrell,aliciaanderson@example.org,"5696 Karina Stravenue, Mollyville, TX 24422",4,"1.176,00"
v0704,ANILLO,178,12/10/2022,4,Dylan Reyes,rgarcia@example.org,"44844 Salazar Harbor, West Luke, MT 85621",10,"712,00"
v0705,ARETES,259,02/08/2022,1,Elijah Snyder,kennethhodges@example.net,"603 Darren Locks Suite 688, West Michellehaven, MT 81322",8,"259,00"
v0706,PULSERA,488,29/03/2023,2,Sarah Logan,joseph40@example.org,"819 Stokes Rest Suite 905, Cookbury, FL 56999",3,"976,00"
v0707,ANILLO,314,31/10/2022,1,David Mcintosh,joshua43@example.com,"3748 Taylor Shoals Suite 164, Owensberg, IA 98202",10,"314,00"
v0708,ARETES,295,27/08/2022,5,David Gallagher,lunacrystal@example.org,"980 Roberts Course, Matthewsberg, MN 75368",8,"1.475,00"
v0709,PULSERA,443,12/01/2023,5,Kathleen Shaffer,boydmichelle@example.com,"744 Nancy Isle, East Christian, PR 06000",1,"2.215,00"
v071,PULSERA,482,02/01/2023,0,Parker Boyd,kevin25@example.net,"26797 Burke Overpass Apt. 181, South Melinda, MN 00626",1,"0,00"
v0710,ANILLO,401,10/06/2023,9,Angela Gibson,amanda90@example.net,"30671 Walker Lodge, Logantown, AS 87390",6,"3.609,00"
v0711,ARETES,376,30/09/2022,9,Jennifer Lee,llewis@example.com,"401 Dominguez Underpass, Daviesstad, NV 73493",9,"3.384,00"
v0712,ANILLO,188,19/07/2022,8,Stephanie Wright,annesnyder@example.net,"0881 Megan Unions, Thompsonville, MH 02304",7,"1.504,00"
v0713,PULSERA,363,29/03/2023,4,Shelia Brown,leblancnatalie@example.org,"0565 Darren Garden Suite 138, Michaelmouth, MS 97363",3,"1.452,00"
v0714,COLLAR,296,19/03/2023,7,John West,onguyen@example.org,"0773 Kelly Oval, South Annaland, MI 25909",3,"2.072,00"
v0715,PULSERA,199,28/01/2023,3,Patricia Hodges,stephen59@example.net,"Unit 8963 Box 9081, DPO AA 85594",1,"597,00"
v0716,ARETES,103,08/10/2022,6,Charles Hines,lsweeney@example.net,"Unit 2930 Box 6265, DPO AP 72949",10,"618,00"
v0717,COLLAR,86,21/03/2023,3,Thomas Brown,kjames@example.org,"984 Andrew Pike, New Mariahbury, IN 29083",3,"258,00"
v0718,COLLAR,323,25/12/2022,3,Justin Lewis,contrerassteven@example.net,"USCGC Smith, FPO AA 80610",12,"969,00"
v0719,COLLAR,353,25/05/2023,9,Erika Reeves,coxvictoria@example.org,"50811 Miranda Vista, East Samantha, PA 47737",5,"3.177,00"
v072,COLLAR,376,23/03/2023,3,Karen Roberts,xenglish@example.net,"6422 Green View, New Robert, AR 41802",3,"1.128,00"
v0720,COLLAR,452,02/06/2023,10,Terry Brock,phillipsdavid@example.com,"USNV Nichols, FPO AA 09087",6,"4.520,00"
v0721,ARETES,341,24/07/2022,8,Jacob Aguilar,karenanthony@example.com,"50688 Wilson Manor Apt. 031, Kyleland, FL 85361",7,"2.728,00"
v0722,ARETES,448,20/03/2023,9,Kathryn White,danielle42@example.org,"26270 Juan Corner, Lake James, DE 75106",3,"4.032,00"
v0723,ARETES,171,29/10/2022,2,Paul Hill,calvinjones@example.com,"584 Clayton Lodge, Rothton, ND 85511",10,"342,00"
v0724,ARETES,116,31/08/2022,5,Lauren Berry,bradleyramirez@example.com,"USS Dunn, FPO AP 35867",8,"580,00"
v0725,COLLAR,406,15/09/2022,3,Samuel Sanchez,fvazquez@example.com,"USCGC Lawson, FPO AE 06123",9,"1.218,00"
v0726,ARETES,161,30/03/2023,2,Miss Melissa Gregory,rachelcampbell@example.com,"5989 Tracy River Suite 678, Allenchester, DC 50471",3,"322,00"
v0727,PULSERA,94,10/09/2022,8,Sherry Martin,stevenskelly@example.com,"6068 George Springs, Port Christopherburgh, MA 62053",9,"752,00"
v0728,PULSERA,117,08/12/2022,4,Kenneth Tapia,pchristensen@example.net,"575 Peter Tunnel Suite 770, Lewishaven, GU 66025",12,"468,00"
v0729,ARETES,225,20/01/2023,7,Thomas Henderson,bsmith@example.com,"3994 Brittney Crest Apt. 929, South Stephanie, TX 60299",1,"1.575,00"
v073,ARETES,429,01/05/2023,10,Kevin Sanchez,pmartinez@example.com,"PSC 8418, Box 6988, APO AA 96943",5,"4.290,00"
v0730,ANILLO,347,12/03/2023,9,Kayla Marsh,thomasnicole@example.org,"79283 Matthew Isle, Lake Charlesmouth, OK 37582",3,"3.123,00"
v0731,PULSERA,378,09/05/2023,2,Cheryl Levine,laura39@example.org,"519 Rodriguez Roads Suite 164, South Katherine, PR 65103",5,"756,00"
v0732,ARETES,169,23/07/2022,5,Dustin Lee,imanning@example.org,"545 Caroline Cliff, East Rebecca, AS 21238",7,"845,00"
v0733,COLLAR,290,19/07/2022,3,Tammy Bolton,sbrown@example.net,"1029 Thomas Wall Suite 027, Harrisontown, PA 82028",7,"870,00"
v0734,PULSERA,352,04/10/2022,3,Megan Lynch,johnsonsean@example.net,"USNV Hill, FPO AP 37948",10,"1.056,00"
v0735,PULSERA,245,20/12/2022,10,Julie Perry,ashleylee@example.org,"9521 Silva Key, Cochranbury, OH 45912",12,"2.450,00"
v0736,PULSERA,297,26/08/2022,4,Carlos Taylor,xbell@example.com,"72845 Margaret Flats Suite 927, Robertland, IL 86377",8,"1.188,00"
v0737,COLLAR,60,16/05/2023,4,Stacie Huynh,daniel62@example.net,"6413 Mario Hollow, South Matthew, MD 74762",5,"240,00"
v0738,ANILLO,482,15/04/2023,4,Alexandria Ortega,rosejerry@example.net,"02776 Kimberly Corners Apt. 449, Mckeeland, TX 76464",4,"1.928,00"
v0739,ANILLO,135,31/07/2022,5,Nicholas Johnson,mwood@example.org,"128 Eileen Shores, Adamsshire, MT 48627",7,"675,00"
v074,ARETES,500,18/11/2022,2,Benjamin Murray,thorntonjerome@example.com,"758 Campbell Shoals Suite 724, Carpenterport, NV 12981",11,"1.000,00"
v0740,PULSERA,154,10/12/2022,4,Jessica Torres,christopherlong@example.com,"8908 Smith Road Apt. 350, Wrightfort, TN 18747",12,"616,00"
v0741,COLLAR,282,24/09/2022,4,Wanda Anderson,bellanthony@example.com,"76124 Lauren Road Apt. 520, Port Kyle, OR 41089",9,"1.128,00"
v0742,ARETES,62,08/10/2022,2,David Brennan,gomezryan@example.org,"1982 Harris Circle Apt. 402, Matthewbury, NJ 26587",10,"124,00"
v0743,ARETES,292,25/03/2023,10,Austin Mathis,jocelyn46@example.com,"24140 Daisy Ports, Harveyberg, MA 15552",3,"2.920,00"
v0744,COLLAR,371,21/01/2023,9,Mark Savage,traceyguerra@example.org,"2191 Harris Walks Suite 390, Lake Michael, PW 69109",1,"3.339,00"
v0745,ANILLO,290,29/03/2023,4,Tammy Bennett,icameron@example.com,"0337 Dominguez Canyon, West Terrenceview, KS 06441",3,"1.160,00"
v0746,ANILLO,310,01/06/2023,3,Charles Gutierrez,david94@example.org,"38877 James Circles, South Cynthia, MO 64555",6,"930,00"
v0747,PULSERA,264,10/02/2023,4,Carla Higgins,shannoncallahan@example.org,"8812 Herman Meadows, Juliatown, IN 02483",2,"1.056,00"
v0748,ANILLO,367,27/11/2022,3,Cody Crawford,victor30@example.com,"1719 Hughes Forest Apt. 391, South Kathy, GU 23727",11,"1.101,00"
v0749,PULSERA,327,03/06/2023,5,Andrew Haynes,phillipgutierrez@example.com,"047 Isaac Rapid, Jenkinsport, PA 39081",6,"1.635,00"
v075,COLLAR,310,17/11/2022,1,Steven Brown,joelhardy@example.org,"PSC 2637, Box 9475, APO AP 81305",11,"310,00"
v0750,ARETES,93,14/05/2023,8,Alexander Gardner,darrensanchez@example.org,"06401 Carl Ferry Suite 672, East Jody, GA 49952",5,"744,00"
v0751,PULSERA,354,26/08/2022,4,Christina Pham,wattsjeremiah@example.org,"95436 Patel Drive, Thompsonshire, VT 29484",8,"1.416,00"
v0752,COLLAR,131,11/10/2022,8,Nicole Hall,colingonzalez@example.net,"655 Kimberly Dam Apt. 948, Meganfort, DC 81715",10,"1.048,00"
v0753,PULSERA,418,08/08/2022,10,Jessica Maldonado,brownshelly@example.com,"1199 Brown Islands, Brookechester, AR 51507",8,"4.180,00"
v0754,COLLAR,273,11/07/2022,2,Andrew Smith,christinadavis@example.net,"6664 Jesse Garden Apt. 089, Lake James, DC 63346",7,"546,00"
v0755,COLLAR,133,11/12/2022,1,Raymond Barber,yhamilton@example.com,"17067 Joseph Groves, Duanetown, MO 69837",12,"133,00"
v0756,PULSERA,200,06/09/2022,5,James Robles,jerry09@example.net,"85064 Eric Plains Apt. 460, Pattersonshire, GU 49658",9,"1.000,00"
v0757,ANILLO,59,26/01/2023,1,Sara Joyce,martin23@example.org,"037 Pitts Isle Suite 584, East Walterfurt, FL 91993",1,"59,00"
v0758,COLLAR,276,11/05/2023,10,Julie Chavez,hayesjessica@example.net,"78965 Johnson Mountains, Fosterborough, MP 91455",5,"2.760,00"
v0759,COLLAR,459,21/01/2023,3,Brenda Lamb,davisdaniel@example.com,"068 Rhonda Villages Apt. 704, Edwardsmouth, UT 53669",1,"1.377,00"
v076,COLLAR,51,14/08/2022,9,Jose Livingston,pevans@example.org,"237 Holden Vista, Millerview, PA 66504",8,"459,00"
