id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v02923,COLLAR,326,14/11/2022,7,Philip Farmer,jacqueline83@example.org,"046 Robin Inlet, Justinland, CO 68980",11,2282
v02924,COLLAR,375,14/06/2022,3,Ashley Wolf,kevin17@example.net,"Unit 1735 Box 3291, DPO AA 13344",06,1125
v02925,ANILLO,467,18/11/2022,7,Jeffery Marsh,melissamitchell@example.com,"65996 Ronnie Track, Ramirezmouth, LA 20035",11,3269
v02926,PULSERA,266,21/05/2023,8,Kayla Perez,leslie60@example.com,"389 Miller Port Apt. 139, North Melanieberg, NY 48566",05,2128
v02927,PULSERA,357,03/03/2023,4,Aaron Diaz,romanmark@example.com,"1020 Brittney Mountain, South Joelshire, AS 03343",03,1428
v02928,PULSERA,408,08/05/2023,2,Lee Scott,ykramer@example.org,"6362 Michael Square, Ramseystad, MT 11140",05,816
v02929,PULSERA,402,08/07/2022,1,Carlos Burns,wgallagher@example.net,"5233 Williams Spur, East Rebeccaborough, HI 57606",07,402
v0293,ANILLO,402,18/05/2023,5,Jose Jones,pleonard@example.org,"2732 King Plaza Apt. 868, Seanbury, IL 04378",05,2010
v02930,COLLAR,198,26/12/2022,5,Shannon Norris,orodriguez@example.com,"54160 Hebert Brook, South Traciside, NJ 02133",12,990
v02931,ANILLO,287,12/11/2022,1,Melissa Reed,david87@example.net,"21381 Edwards Drive, Dawsonmouth, VI 25559",11,287
v02932,ANILLO,186,22/05/2023,8,Jennifer Obrien,stephen18@example.net,"17529 Toni Rest, Fergusontown, NE 91319",05,1488
v02933,ANILLO,326,20/06/2022,7,John Sanchez,jayobrien@example.org,"2893 Timothy Plains, Jenkinsport, TX 49684",06,2282
v02934,ANILLO,461,04/10/2022,5,Regina Burnett,bmaynard@example.com,"86539 Kim Lodge, Lisaland, NM 45903",10,2305
v02935,PULSERA,132,01/04/2023,7,Glenn Garcia,tracyhill@example.com,"27850 Hart Village, Traviston, AR 64043",04,924
v02936,ARETES,498,11/06/2023,5,Brandon Johnson,smithchris@example.org,"1003 David Shoals Suite 188, Pattonstad, AR 33692",06,2490
v02937,PULSERA,484,09/02/2023,4,James Chavez,matthewalvarado@example.org,"66601 Nelson Causeway Apt. 604, Lake Rebecca, IN 48660",02,1936
v02938,ARETES,162,04/05/2023,1,Robert Gordon,marcodominguez@example.org,"3937 Collins Corners Apt. 151, South Wendy, GU 38108",05,162
v02939,ARETES,309,13/12/2022,2,Melinda Ayala,bbuck@example.net,"4238 Carrillo Rapid, South Elizabethton, FL 20525",12,618
v0294,COLLAR,460,31/08/2022,4,Cody Hanson,wellsmorgan@example.org,"59473 Jones Parkway Suite 063, Carpenterton, OK 06357",08,1840
v02940,COLLAR,180,22/10/2022,7,Steven West,bryan21@example.net,"USS Harris, FPO AP 09165",10,1260
v02941,ARETES,174,11/06/2022,7,James Schultz,timothy47@example.net,"947 David Points, West Mark, SD 30312",06,1218
v02942,ARETES,64,28/04/2023,5,Savannah Reyes,josephguzman@example.com,"7311 Farrell Divide, East Frankberg, TN 68520",04,320
v02943,ANILLO,459,11/07/2022,1,Kimberly Matthews,juliewebb@example.com,"0689 Stephanie Cliff, West Matthew, NY 71774",07,459
v02944,COLLAR,475,04/01/2023,2,Andrea Taylor,qhuffman@example.org,"7380 Hall Light, Debrabury, IL 98739",01,950
v02945,ANILLO,185,23/07/2022,7,Patrick Stevens,mgarrett@example.com,"21810 Decker Ville, Garciaport, MO 28303",07,1295
v02946,COLLAR,77,11/12/2022,4,Susan Sanchez,amandaprince@example.org,"8212 Daniel Forge Apt. 983, Clarkfort, NE 89971",12,308
v02947,ANILLO,184,05/12/2022,4,Shelia Galvan,ashleyjoshua@example.net,"PSC 6347, Box 1396, APO AE 24733",12,736
v02948,PULSERA,285,21/02/2023,2,Brittany Smith,colekristina@example.net,"308 Stephanie Isle, Saunderston, VT 24542",02,570
v02949,ARETES,389,19/10/2022,9,Angela Briggs,awalker@example.org,"38824 Cristian Views Suite 554, North Sharonport, KY 86014",10,3501
v0295,ANILLO,395,20/05/2023,5,Eric Carroll,ocisneros@example.net,"0406 Mariah Junctions, Dixonland, PR 93080",05,1975
v02950,PULSERA,494,04/04/2023,4,Brooke Roth,zbowers@example.net,"80964 Beltran Ports, South Mallory, NV 51617",04,1976
v02951,COLLAR,234,25/10/2022,5,Nancy Randolph,alyssa29@example.org,"66088 Miller Spur Suite 609, South Tammy, NV 48285",10,1170
v02952,COLLAR,123,25/09/2022,3,Wendy Jones,jaimedavis@example.com,"0806 Brian Fork Apt. 885, Lake Gregorymouth, LA 77732",09,369
v02953,COLLAR,326,15/01/2023,3,Kathy Phillips,powellpaul@example.org,"PSC 8970, Box 4832, APO AA 81425",01,978
v02954,ARETES,452,28/06/2022,9,Kimberly Miller,qwelch@example.org,"06714 Steven Canyon, Robertville, NV 84897",06,4068
v02955,COLLAR,162,18/05/2023,5,Cesar Heath,slewis@example.net,"9236 Scott Circle Suite 168, Howardside, IA 06497",05,810
v02956,PULSERA,231,02/08/2022,9,Stuart Zimmerman,rosscolin@example.net,"PSC 5035, Box 0934, APO AP 68515",08,2079
v02957,ANILLO,322,15/07/2022,8,Jennifer Davis,jonathondavies@example.net,"17752 Ray Underpass Apt. 808, East Tina, MN 13639",07,2576
v02958,COLLAR,307,29/07/2022,5,Leslie Buchanan,joanjackson@example.net,"USNV Cisneros, FPO AP 97407",07,1535
v02959,PULSERA,158,02/10/2022,4,Carly Hill,william77@example.com,"74386 Moore Lane, New Seth, MO 20202",10,632
v0296,ANILLO,338,03/08/2022,4,Tracy Collins,sstrickland@example.com,"85188 Michael Ranch Apt. 565, Allenhaven, OK 83149",08,1352
v02960,PULSERA,499,31/07/2022,9,Erica Hawkins,stacy92@example.net,"733 Martinez Oval Suite 346, Lake Jenniferbury, NE 66947",07,4491
v02961,COLLAR,206,24/04/2023,3,Julie Patton DVM,princejeffrey@example.com,"5090 Jacob Ramp Apt. 222, East Natalieburgh, LA 93005",04,618
v02962,ARETES,433,09/04/2023,10,Brenda Moore,psimpson@example.org,"USNV Palmer, FPO AP 26053",04,4330
v02963,COLLAR,356,02/12/2022,7,Dustin Johnson,josefitzpatrick@example.com,"250 Mcgee Expressway, Wangfort, WA 64140",12,2492
v02964,ARETES,407,24/12/2022,7,Tyler Kelly,cheryl73@example.net,"37325 Kimberly Loop Apt. 873, Port Brooke, AL 82158",12,2849
v02965,ARETES,434,14/12/2022,2,Ernest Jenkins,christopherbean@example.net,"217 Barry Trail, Phelpsfort, PA 48934",12,868
v02966,PULSERA,293,16/12/2022,8,James Bartlett,nrivera@example.org,"3637 Case Passage, Port Kathy, MP 73772",12,2344
v02967,PULSERA,367,13/06/2022,4,Michelle Hunter,bberger@example.net,"71839 Whitney Station Apt. 946, Brittanymouth, VI 30446",06,1468
v02968,PULSERA,332,01/01/2023,8,Matthew Fritz,humphreycynthia@example.org,"973 Henry Flats Suite 099, Christopherton, HI 13445",01,2656
v02969,ARETES,241,02/06/2023,9,Julie Dawson,charleswalker@example.net,"43796 Barry Street Apt. 565, Christopherhaven, KY 82306",06,2169
v0297,ANILLO,297,17/06/2022,7,Stephen Schmitt,jasminetorres@example.com,"85289 Benjamin Forge, East Johnberg, MH 61363",06,2079
v02970,COLLAR,226,17/06/2022,8,April Black,vhammond@example.org,"1620 Andrew Parks, Grahamton, FM 50781",06,1808
v02971,PULSERA,286,04/12/2022,2,Natalie Valdez,jonathan33@example.org,"218 Davis Forest Suite 176, Garzachester, SD 26037",12,572
v02972,PULSERA,380,27/11/2022,6,Shawn Baxter,rachelarmstrong@example.com,"PSC 4880, Box 9885, APO AA 57985",11,2280
v02973,ARETES,241,23/10/2022,7,Rebecca Harris,brian38@example.com,"811 Nicholas Ville Apt. 681, South Kristinatown, SD 63513",10,1687
v02974,ANILLO,190,04/12/2022,5,Patricia Richards,jason83@example.net,"615 Patrick Fall, East Courtneyhaven, DC 06251",12,950
v02975,PULSERA,197,17/01/2023,6,Anthony Casey,lindseycox@example.net,"34741 Todd Rest, Johnsonburgh, NE 02440",01,1182
v02976,ANILLO,126,14/02/2023,9,Howard Cooper,curtis47@example.org,"3735 Trujillo Pike Suite 176, Carlsonmouth, UT 73412",02,1134
v02977,PULSERA,180,06/12/2022,4,Jared Small,jeremy85@example.com,"82805 Stacey Fields, New Jimmyfurt, OK 93601",12,720
v02978,PULSERA,345,17/07/2022,10,Heather Brown,adam63@example.com,"96749 Kristine Loop, South Katherine, AS 47338",07,3450
v02979,PULSERA,213,03/08/2022,7,Stephanie Jones,jean19@example.com,"8989 Brendan Parkway, Brandyburgh, PW 30385",08,1491
v0298,PULSERA,62,19/11/2022,10,Paige Todd,bruce83@example.com,"855 Conner Plains, South Sabrinaville, SC 01202",11,620
v02980,PULSERA,199,15/11/2022,4,Robin Zavala,catherinewashington@example.net,"811 Williams Highway, East Anthony, LA 92888",11,796
v02981,ANILLO,53,29/08/2022,1,Michael Jackson,longlisa@example.org,"75714 Vargas Terrace, Simmonsburgh, AL 67364",08,53
v02982,ARETES,389,07/06/2023,2,Thomas Jones,lbrown@example.org,"9028 Timothy Lane, Lake Stephanie, SC 96739",06,778
v02983,ANILLO,255,15/09/2022,8,Melissa Blake,jennifer57@example.org,"391 Kristy Street Apt. 029, East Sabrinamouth, MP 26968",09,2040
v02984,ANILLO,58,28/05/2023,3,Nicholas Galvan,anthonyburton@example.org,"47671 Danny Forest, Lawsontown, VT 61405",05,174
v02985,ARETES,124,29/04/2023,10,Johnny Gonzalez,kingjessica@example.com,"62223 Cooke Spur Suite 137, Sherrymouth, PA 68940",04,1240
v02986,PULSERA,395,20/08/2022,1,Henry Vasquez,christineclayton@example.org,"611 Alexander Vista, North Bobby, PR 02867",08,395
v02987,COLLAR,361,03/03/2023,4,Charles Miller,vbruce@example.net,"46279 Velez Expressway, West John, WI 76272",03,1444
v02988,PULSERA,375,25/12/2022,6,Dr. Joshua Baker DVM,harrisjames@example.org,"76432 Brittany Green, Port Tonyahaven, VA 28386",12,2250
v02989,ANILLO,413,09/02/2023,5,Rhonda Craig,alyssa87@example.net,"5303 Christopher Cliff Suite 788, East Don, MI 94889",02,2065
v0299,COLLAR,223,21/08/2022,6,Mr. Andrew Dixon,karen30@example.org,"44797 Jacobs Lodge Apt. 544, Stevensonburgh, AR 12148",08,1338
v02990,ANILLO,415,05/05/2023,3,John Lowery,patrickscott@example.org,"10770 Kendra Springs, Lawsonburgh, DE 41781",05,1245
v02991,ANILLO,99,18/02/2023,5,Tracy Smith,stacy68@example.com,"100 Gregory Club, Hallview, VT 22910",02,495
v02992,PULSERA,279,27/03/2023,5,Kenneth Grant,nicholasroach@example.net,"10153 Jones Walk, Benjaminbury, NC 08136",03,1395
v02993,ANILLO,208,09/08/2022,3,Andrea Wood,bakerderek@example.com,"44273 Brian Parks Apt. 488, Shawville, TN 71376",08,624
v02994,COLLAR,435,09/03/2023,0,Matthew Copeland,robinsonjason@example.net,"840 Rachel Place Apt. 517, New Wendyport, MT 13395",03,0
v02995,ARETES,331,06/11/2022,8,Richard Randolph,elizabeth76@example.com,"830 Best Grove Apt. 520, Myerstown, MS 35857",11,2648
v02996,ANILLO,350,14/09/2022,1,Angela Brown,bparker@example.com,"644 Kenneth Hills Suite 517, Sergiotown, WI 38254",09,350
v02997,ANILLO,322,17/05/2023,5,Cheryl Doyle,lindseypollard@example.org,"79933 Amy Tunnel, Craigfort, WA 53345",05,1610
v02998,COLLAR,92,09/07/2022,9,Shane Robinson,vthompson@example.com,"PSC 8250, Box 7119, APO AP 66552",07,828
v02999,ARETES,297,11/08/2022,10,Richard Vance,vasquezjeffrey@example.com,"USS Dominguez, FPO AE 49031",08,2970
v03,COLLAR,167,10/07/2022,2,Ricardo Sims,garzajulie@example.net,"43316 Cox Unions, Henryhaven, ME 40345",07,334
v030,ARETES,356,08/10/2022,10,Evan Mayer,amywright@example.org,"757 Joseph Mount, Lake Ashleyborough, MD 18644",10,3560
v0300,COLLAR,203,29/01/2023,10,Patricia Torres,colleen15@example.net,"86789 Kelley Spring Suite 545, Dawnfurt, NC 58893",01,2030
v03000,PULSERA,247,26/12/2022,8,Robert Holmes,rhodesadam@example.net,"74210 Jesse Station, Hillmouth, MA 16297",12,1976
v0301,ANILLO,64,23/05/2023,5,Courtney Terry,christian51@example.net,"6762 Reese Brook Suite 448, Port Glenn, CO 93662",05,320
v0302,ANILLO,340,30/04/2023,3,Brandon Lester,nhughes@example.net,"9980 King Burg, Port Christopher, NE 09529",04,1020
v0303,ANILLO,82,22/04/2023,5,Kathleen Smith,emily96@example.org,"PSC 1189, Box 8029, APO AP 21009",04,410
v0304,ARETES,115,25/05/2023,3,Jennifer Cook,hunterjoseph@example.com,"799 Branch Bypass, North Laura, CT 41617",05,345
v0305,ANILLO,428,02/01/2023,9,Michael Ramirez,waynewhite@example.org,"763 Rose Isle, Davisside, HI 87347",01,3852
v0306,PULSERA,79,11/05/2023,6,Daniel Walter,huntrichard@example.com,"77218 Miles Points, Jamestown, WI 19547",05,474
v0307,COLLAR,445,05/05/2023,10,James Murphy,brandonsmith@example.com,"1716 Paul Turnpike Suite 881, Brownburgh, MA 66884",05,4450
v0308,COLLAR,321,22/08/2022,5,Caroline Klein,james34@example.com,"03515 Crystal Dale Suite 248, Mistyton, CA 19971",08,1605
v0309,ANILLO,472,26/05/2023,8,Kyle Mooney,jnguyen@example.net,"9512 Prince Shores, Desireeside, IL 97045",05,3776
v031,PULSERA,143,25/01/2023,6,Timothy Farrell,gomezlance@example.com,"5860 Andrea Station Suite 152, Mitchellhaven, WI 42762",01,858
v0310,ARETES,434,28/01/2023,8,Donna Schneider,dawnmartinez@example.com,"390 Henson Parkway Suite 721, Port Anthonyshire, NE 74761",01,3472
v0311,COLLAR,479,11/11/2022,5,Patty Simpson,baileycharles@example.com,"396 Hicks Port, Singhville, MT 64714",11,2395
v0312,ARETES,487,15/08/2022,3,Stephen Flores,dennissilva@example.org,"0631 Linda Gateway, Melaniefurt, MD 65700",08,1461
v0313,ANILLO,149,12/11/2022,8,Eddie Weber,njames@example.com,"855 Sexton Branch Suite 094, Hernandezhaven, FL 03299",11,1192
v0314,COLLAR,380,10/12/2022,4,Virginia Woods,millerjohn@example.com,"902 Bush Canyon, Millerport, MP 87636",12,1520
v0315,ARETES,134,21/09/2022,3,Brandon Yang,cameron33@example.org,"867 Elizabeth Center, Coltonport, SC 98634",09,402
v0316,PULSERA,75,25/11/2022,3,John Bass,gordonscott@example.org,"PSC 7024, Box 0593, APO AA 35576",11,225
v0317,PULSERA,485,12/05/2023,3,Barbara Simpson,gallen@example.com,"74172 Michael Alley Apt. 509, North Darlenestad, MP 99548",05,1455
v0318,ANILLO,298,18/07/2022,0,Edward Scott,murphycathy@example.org,"29474 Elliott Haven, North Dawn, MA 58236",07,0
v0319,ANILLO,113,26/09/2022,6,Eric Nguyen,swansonjennifer@example.net,"PSC 5714, Box 7383, APO AA 00813",09,678
v032,COLLAR,327,09/12/2022,8,Adam Singh,paul14@example.org,"293 Tracey Village Apt. 825, Port Melissa, UT 99046",12,2616
v0320,PULSERA,166,05/05/2023,9,Heather Reyes,staceyburnett@example.net,"066 Patrick Drive Suite 863, Jenniferton, LA 89249",05,1494
v0321,ANILLO,404,26/07/2022,3,Michael Luna,acox@example.com,"747 Duke Mission Suite 968, Kennethberg, OH 75873",07,1212
v0322,PULSERA,288,14/12/2022,1,Craig Hoffman,dariusevans@example.org,"3412 Sara Trafficway Suite 625, West Loganchester, VI 12588",12,288
v0323,PULSERA,214,04/02/2023,6,Wayne Smith,jpeterson@example.org,"45905 Silva Fall Apt. 688, Martinport, TX 19063",02,1284
v0324,ARETES,215,11/11/2022,2,Nicole Fernandez,adam76@example.org,"27628 Dillon Cliff Apt. 249, Roberthaven, FM 37170",11,430
v0325,COLLAR,214,22/09/2022,2,Joanna Floyd,fmckinney@example.com,"007 Brandon Branch, Willisfurt, UT 44464",09,428
v0326,COLLAR,222,09/03/2023,0,Joseph Murphy,aprilwilkinson@example.org,"4529 Scott Summit Suite 584, Rossport, NH 18421",03,0
v0327,ANILLO,381,29/08/2022,2,Christopher Phillips,lori31@example.net,"5050 Linda Villages, Lake Randyshire, ME 06189",08,762
v0328,ARETES,247,18/08/2022,3,Richard Hernandez,samuel67@example.org,"9946 Jeffrey Burgs Apt. 804, Shafferside, LA 76871",08,741
v0329,PULSERA,119,26/04/2023,6,Jordan Hughes,batestracy@example.com,"662 Yates Burg, Lake Shawn, WI 58697",04,714
v033,PULSERA,438,12/09/2022,5,Stacey Williams,kathleen70@example.org,"82001 Lloyd Light Suite 865, Kirkville, VA 29573",09,2190
v0330,PULSERA,496,25/07/2022,8,Kenneth Lyons,jacobsonrichard@example.net,"5204 Adams Lights, West Jessica, NE 33829",07,3968
v0331,PULSERA,434,30/11/2022,4,Jamie Ball,whitekelsey@example.org,"834 Sherry Dale, New Deborahville, WA 00748",11,1736
v0332,ANILLO,303,03/01/2023,1,Tami Jensen,aguilaralexander@example.net,"3401 Smith Lane Suite 809, Morsefort, DE 20432",01,303
v0333,COLLAR,117,31/07/2022,6,Amy Crawford,meghanrobertson@example.org,"PSC 8119, Box 0995, APO AE 82984",07,702
v0334,ANILLO,90,15/01/2023,8,Eric Crawford,tthomas@example.com,"09865 Evan Lodge, Port Charlesstad, ID 88545",01,720
v0335,ARETES,355,24/01/2023,3,Sara Foster,davidtaylor@example.com,"3665 Andrade Shore Suite 587, East Tyronetown, IN 36919",01,1065
v0336,COLLAR,114,20/09/2022,9,Michael Smith,ccain@example.org,"PSC 7934, Box 0170, APO AP 98926",09,1026
v0337,ARETES,405,30/09/2022,3,Mrs. Natalie Hood,browndustin@example.com,"9314 Larson Branch Suite 338, Juliefort, ND 95275",09,1215
v0338,ARETES,345,04/03/2023,3,Amy Johnson,janiceschultz@example.com,"069 Smith Mill Apt. 395, West Alexanderstad, MD 65042",03,1035
v0339,ANILLO,404,24/03/2023,2,Deborah Murray,john06@example.com,"36257 Michael Island, West Kirk, WY 04590",03,808
v034,ANILLO,375,23/10/2022,6,Alexander Todd,lrichards@example.net,"16885 Phillips Walk, East Heidi, CA 73521",10,2250
v0340,PULSERA,53,21/12/2022,10,Kelly Kim,jacob05@example.net,"9229 Alyssa Vista, North Joshua, TX 42131",12,530
v0341,ANILLO,260,18/03/2023,1,Ashley Hamilton,joshua62@example.com,"7477 Phillip Branch Apt. 816, Russellburgh, DC 05462",03,260
v0342,COLLAR,259,05/10/2022,6,David Frey,wyattlisa@example.org,"504 Scott Corner, Wrightfurt, UT 14888",10,1554
v0343,PULSERA,239,04/04/2023,4,Bryan Cox,maria43@example.net,"81163 Tyler Station Suite 013, Guzmanmouth, TN 12226",04,956
v0344,ARETES,348,25/03/2023,4,Kimberly Zuniga,xklein@example.org,"863 Bradshaw Shoals, New Connieside, WI 12565",03,1392
v0345,PULSERA,235,01/12/2022,5,Ashley Orozco,hbradshaw@example.org,"55781 Nathaniel Ports, West Dakotaside, ID 62280",12,1175
v0346,PULSERA,367,07/01/2023,0,Isaac Pham,gregory14@example.net,"20454 Allison Walks Suite 844, New Gabriela, AZ 07138",01,0
v0347,ANILLO,117,10/08/2022,10,Samantha Green,alanwilson@example.net,"2124 James Wall Suite 135, Aaronfort, MO 30870",08,1170
v0348,PULSERA,479,11/08/2022,2,Victoria Becker,michael64@example.org,"PSC 9582, Box 5559, APO AP 63695",08,958
v0349,ARETES,236,06/06/2023,5,Gregory Meyers,porteralyssa@example.com,"73452 Ferguson Course Apt. 614, Margaretmouth, MT 27196",06,1180
v035,PULSERA,380,10/08/2022,3,David Lee,john07@example.org,"USS Richardson, FPO AP 05540",08,1140
v0350,ANILLO,363,23/07/2022,6,Evelyn Rivers,peter18@example.com,"36613 Jones Common, West William, NC 85276",07,2178
v0351,ANILLO,229,22/09/2022,6,Rick Lucero,michael71@example.org,"43033 Oconnor Loop, Bensonmouth, AR 83114",09,1374
v0352,PULSERA,283,11/06/2022,4,Paul Richardson,eespinoza@example.net,"58219 Gray Spring Apt. 101, Andreshire, SD 90086",06,1132
v0353,COLLAR,267,20/05/2023,5,Rhonda Cervantes,thompsonkathryn@example.net,"34314 Lucas Shoals Suite 355, Lunafort, ND 76477",05,1335
v0354,COLLAR,380,31/08/2022,5,Heather Wilson,lynn30@example.org,"51895 Thomas Center, Cartertown, MS 10388",08,1900
v0355,ANILLO,82,08/06/2023,2,Joshua Dennis,flevy@example.com,"497 Rose Row Apt. 805, Lake Kayla, MO 73162",06,164
v0356,ANILLO,120,29/04/2023,1,Adam Deleon,serranodarren@example.net,"03560 Ashley Meadows Suite 522, Ramirezshire, VT 96992",04,120
v0357,COLLAR,447,19/11/2022,10,Michael Dawson,jenniferlevy@example.net,"Unit 6734 Box 8384, DPO AE 16882",11,4470
v0358,COLLAR,265,09/09/2022,5,Jamie Escobar,sarahwillis@example.com,"5771 Timothy Route Apt. 233, North Lauren, PA 85812",09,1325
v0359,ARETES,159,20/12/2022,10,Steve Martin,david12@example.org,"358 Jackson Estates Suite 196, Tiffanyburgh, VI 24097",12,1590
v036,ANILLO,139,14/02/2023,1,Ronald Taylor,byoung@example.net,"88223 Butler Mission Suite 780, North Michaelshire, NC 11878",02,139
v0360,COLLAR,221,26/03/2023,4,Denise Burgess,sarahreese@example.com,"35207 Erin Grove, Dudleyfurt, MO 06482",03,884
v0361,ANILLO,168,09/12/2022,5,Ryan Hoover,halljoseph@example.org,"686 Stephanie Well Apt. 734, South Ambertown, OR 98788",12,840
v0362,PULSERA,237,14/12/2022,3,Kara Mcneil,brian70@example.net,"USNS Lawson, FPO AE 92041",12,711
v0363,ANILLO,79,29/05/2023,6,Tony Gillespie,robert74@example.com,"8017 Garrett Estates Apt. 148, West Kirkland, SC 86651",05,474
v0364,ANILLO,165,10/10/2022,1,Kathleen Williams,bmartin@example.org,"7621 Ashley Parkways Suite 663, New Alexandra, CA 55663",10,165
v0365,ARETES,83,02/12/2022,2,James Walker,cpayne@example.com,"447 Reeves Summit, Lake Jeffery, AR 34964",12,166
v0366,ANILLO,50,30/08/2022,9,John Martinez,hawkinsjessica@example.net,"2661 Vanessa Hills, Port Erin, GU 98744",08,450
v0367,ARETES,302,10/04/2023,10,Krystal Lucero,boonephillip@example.net,"353 Avila Brooks, Leeview, MA 67800",04,3020
v0368,COLLAR,89,04/12/2022,8,Brian Adams,martinezelizabeth@example.org,"77915 Judy Mount Apt. 109, Loganstad, ID 01644",12,712
v0369,COLLAR,123,23/02/2023,10,Mitchell Simmons,lgoodwin@example.com,"2432 Russell Fields Apt. 964, Walkerland, DE 51896",02,1230
v037,ANILLO,98,15/01/2023,8,Jeremy Thompson,daniellebenjamin@example.com,"799 Jackson Isle, South Richardland, AZ 67823",01,784
v0370,ARETES,271,12/09/2022,1,Mr. David Copeland,stevenwilliams@example.org,"Unit 0794 Box 9841, DPO AP 10701",09,271
v0371,COLLAR,152,11/03/2023,6,David Blankenship,davidjoseph@example.net,"70569 Robert Village Apt. 138, Ashleyton, NV 13833",03,912
v0372,ANILLO,476,21/11/2022,4,Ronald Lee,danagalvan@example.net,"26190 Brandon Dale, Singletonfort, CA 15404",11,1904
v0373,ANILLO,327,13/12/2022,10,Nicholas Cameron,francesblake@example.com,"554 Patricia Village Suite 384, South Bradleyview, OH 73821",12,3270
v0374,ANILLO,102,29/11/2022,2,Gwendolyn Campbell,marialove@example.org,"45009 Christina Shores Apt. 303, Duncanmouth, VI 30426",11,204
v0375,ANILLO,461,15/05/2023,6,Angela Williamson DVM,fberry@example.net,"423 Daniel Estates, Robertton, DE 44162",05,2766
v0376,PULSERA,373,15/04/2023,4,Katherine Miller,cobbcarrie@example.org,"2332 Sanders Gardens, Johnstad, UT 08146",04,1492
v0377,ANILLO,259,30/10/2022,10,Matthew Ortiz,hallcalvin@example.org,"826 Albert Ramp, New Daisyport, NM 26997",10,2590
v0378,ARETES,147,18/10/2022,2,Donna Evans,shelleywilliams@example.net,"76783 Scott Valley Apt. 874, Janetfurt, VA 65684",10,294
v0379,ANILLO,302,22/08/2022,7,Sherri Jones,cynthia97@example.org,"220 Matthew Springs Suite 277, Martinside, PR 20647",08,2114
v038,ARETES,427,27/04/2023,7,Derek Grimes,floyddenise@example.net,"USNS Armstrong, FPO AP 45865",04,2989
v0380,PULSERA,461,14/10/2022,3,John Espinoza,michael21@example.net,"6594 Gabriela Expressway Apt. 385, Bennettmouth, NY 99569",10,1383
v0381,ANILLO,170,19/06/2022,3,Michael Macdonald,ritaarmstrong@example.net,"0058 Brooks Common Apt. 633, Dawsonhaven, AR 68137",06,510
v0382,PULSERA,91,09/02/2023,5,Kathleen Robinson,stokesmichael@example.org,"611 Evans Stream, Lake Theresahaven, ND 44477",02,455
v0383,ARETES,358,03/11/2022,5,Kimberly Page,eric36@example.com,"326 Howard Orchard Apt. 209, Kathrynside, CT 91798",11,1790
v0384,COLLAR,187,13/03/2023,6,Melissa Rodgers,brendaallen@example.com,"384 Marquez Plains, Christopherview, ND 03875",03,1122
v0385,COLLAR,182,21/12/2022,7,Ms. Joanne Floyd PhD,vferguson@example.com,"5862 Darryl Trail, West Juliamouth, CT 74230",12,1274
v0386,COLLAR,120,12/03/2023,4,Joseph Montoya,jenniferhansen@example.net,"97844 Michelle Spur, New Heatherfort, PW 26265",03,480
v0387,COLLAR,368,28/06/2022,2,Joshua Kirby,xdean@example.net,"Unit 9451 Box 2772, DPO AP 96469",06,736
v0388,COLLAR,166,30/04/2023,9,Karen Vargas,scott84@example.net,"355 Adams Gardens, West David, TN 74550",04,1494
v0389,ARETES,412,10/03/2023,0,David Dunn,langemily@example.com,"98939 Lisa Locks Apt. 010, East Rebeccahaven, IA 97745",03,0
v039,ARETES,209,02/04/2023,7,Bailey Snow,rayjessica@example.com,"7159 Richard Canyon Suite 460, Michaeltown, PR 41356",04,1463
v0390,PULSERA,476,05/04/2023,9,Jeff Allison,matthewsstephen@example.com,"USNS Beck, FPO AE 08159",04,4284
v0391,COLLAR,101,19/10/2022,8,Luke Horton,jennifer05@example.org,"5941 Jennifer View Suite 578, New Anthonyberg, GU 60017",10,808
v0392,ARETES,156,13/12/2022,3,Sean Gray,batescody@example.org,"Unit 3400 Box 1669, DPO AP 59653",12,468
v0393,ANILLO,279,30/07/2022,1,Kelly Cooper,tturner@example.com,"97246 Andre Dam, Kennethton, AK 73881",07,279
v0394,PULSERA,451,02/02/2023,2,Brendan Taylor,alanreyes@example.org,"USS Johnston, FPO AP 22214",02,902
v0395,COLLAR,94,25/12/2022,2,Henry Douglas,fbarnes@example.com,"839 Henderson Loaf Apt. 130, Baileyview, PW 31764",12,188
v0396,ANILLO,194,21/11/2022,1,Nicholas Carlson,natashabaker@example.com,"PSC 1706, Box 1548, APO AE 97664",11,194
v0397,ARETES,475,07/12/2022,5,Heather Delgado,chelsea16@example.com,"77451 Mcgee Prairie, New Dalestad, VA 23454",12,2375
v0398,ARETES,470,07/04/2023,10,Rachel Rivas,lindseylozano@example.org,"32380 Elizabeth Fork, Lake Codybury, VA 27422",04,4700
v0399,ANILLO,451,22/04/2023,3,Chelsea Ward,parkpamela@example.net,"USS Lewis, FPO AA 46076",04,1353
v04,COLLAR,79,14/09/2022,5,Melissa Montgomery,nguyenwesley@example.net,"0880 Jessica Heights, North Elizabeth, AS 46560",09,395
v040,ANILLO,352,18/08/2022,8,John Delgado,jamescooper@example.net,"7934 David Centers Apt. 402, Morristown, WA 62769",08,2816
v0400,ARETES,255,22/04/2023,4,Summer Smith,asingleton@example.org,"58820 Charles Mews Suite 520, Heathmouth, PA 62938",04,1020
v0401,COLLAR,459,20/08/2022,10,Michelle Barber,sheaeric@example.com,"Unit 7631 Box 1904, DPO AE 78414",08,4590
